time,ax,ay,az
5.262000,-0.019725,-0.007161,1.018844
5.264000,-0.001114,-0.009075,1.051358
5.266000,0.000106,-0.026721,1.126523
5.268000,0.022804,0.001553,1.072330
5.270000,0.024149,-0.003624,1.065161
5.272000,-0.006584,-0.006433,1.067830
5.274000,-0.004279,0.003975,1.131442
5.276000,0.013286,0.014960,1.120955
5.278000,-0.011704,0.014031,1.140149
5.280000,0.011773,0.011055,1.124964
5.282000,-0.001758,-0.004813,1.153080
5.284000,-0.019388,-0.011340,1.119034
5.286000,-0.019137,-0.020878,1.147252
5.288000,0.028941,-0.011863,1.157741
5.290000,-0.003128,0.000393,1.187649
5.292000,0.032807,-0.015726,1.174377
5.294000,-0.010273,0.001921,1.163490
5.296000,0.005824,-0.019309,1.185281
5.298000,0.047854,-0.033220,1.158472
5.300000,-0.021148,0.016388,1.153581
5.302000,-0.037956,-0.009488,1.224627
5.304000,0.025732,-0.016741,1.208505
5.306000,-0.016536,-0.021877,1.218772
5.308000,-0.000414,0.008461,1.248619
5.310000,-0.011718,0.027498,1.267940
5.312000,0.005363,-0.008061,1.258690
5.314000,-0.019011,-0.004311,1.294561
5.316000,-0.003599,0.021433,1.274054
5.318000,0.008996,-0.036209,1.278044
5.320000,-0.020166,0.039337,1.284808
5.322000,-0.014002,0.048882,1.262290
5.324000,-0.006948,-0.054127,1.315120
5.326000,-0.028576,-0.001950,1.255091
5.328000,-0.008451,-0.014379,1.300275
5.330000,0.002376,-0.005295,1.320459
5.332000,-0.007991,-0.008368,1.312205
5.334000,-0.005428,0.016235,1.326965
5.336000,-0.000398,-0.002251,1.380788
5.338000,-0.013115,-0.018218,1.374080
5.340000,0.013821,-0.003444,1.346283
5.342000,0.028720,0.010296,1.358609
5.344000,-0.009288,-0.023674,1.350460
5.346000,0.009704,-0.032925,1.398100
5.348000,-0.004792,0.039855,1.387005
5.350000,0.007310,-0.012849,1.360671
5.352000,0.031316,-0.002747,1.410016
5.354000,0.010173,-0.007956,1.424780
5.356000,-0.035468,0.010962,1.443263
5.358000,0.009080,0.035456,1.430533
5.360000,0.024657,0.011599,1.432547
5.362000,-0.004432,-0.030367,1.487725
5.364000,0.019913,-0.027682,1.456132
5.366000,-0.013802,-0.007979,1.478391
5.368000,-0.029711,-0.005365,1.461209
5.370000,0.002823,-0.034439,1.493798
5.372000,-0.035130,0.016387,1.458887
5.374000,-0.004795,-0.021726,1.486759
5.376000,0.025737,0.029866,1.475835
5.378000,-0.038195,0.036413,1.487901
5.380000,-0.025590,-0.004965,1.525009
5.382000,-0.020641,0.008779,1.487753
5.384000,-0.001266,-0.024639,1.514365
5.386000,-0.007314,0.012474,1.530345
5.388000,0.027983,-0.009964,1.499448
5.390000,0.019087,-0.021745,1.519875
5.392000,0.009905,-0.005787,1.510622
5.394000,0.002913,-0.009315,1.502329
5.396000,0.007865,-0.006503,1.515006
5.398000,-0.017240,0.018994,1.536799
5.400000,0.017144,-0.015706,1.487255
5.402000,-0.022241,0.034700,1.480816
5.404000,0.016708,-0.026501,1.479642
5.406000,0.023723,0.032309,1.519889
5.408000,0.004217,-0.020330,1.522587
5.410000,-0.003524,-0.000020,1.489259
5.412000,0.008006,-0.009804,1.457280
5.414000,-0.057230,-0.006875,1.486505
5.416000,0.006045,0.016027,1.510957
5.418000,-0.002267,0.029997,1.498666
5.420000,-0.001013,0.023810,1.503607
5.422000,0.014131,-0.008097,1.489533
5.424000,-0.001495,0.003685,1.520282
5.426000,-0.022804,-0.015642,1.506864
5.428000,-0.002828,-0.019831,1.511729
5.430000,0.001351,-0.022926,1.503181
5.432000,0.002299,-0.008751,1.510487
5.434000,0.003238,0.004992,1.509171
5.436000,0.020787,-0.038236,1.481439
5.438000,-0.021721,-0.000927,1.507461
5.440000,0.003514,0.030321,1.515830
5.442000,0.025799,0.022438,1.523103
5.444000,-0.034692,-0.011704,1.508322
5.446000,0.003593,-0.027937,1.480695
5.448000,-0.011708,0.009197,1.483774
5.450000,-0.007414,-0.046349,1.491297
5.452000,-0.018096,0.022203,1.503789
5.454000,-0.003391,-0.004272,1.497555
5.456000,0.036825,0.036626,1.477525
5.458000,-0.025289,-0.034539,1.477406
5.460000,-0.023392,0.018363,1.458030
5.462000,-0.026039,-0.002010,1.437611
5.464000,0.034548,-0.006621,1.497364
5.466000,-0.009247,-0.027397,1.546405
5.468000,-0.000513,0.011915,1.535936
5.470000,-0.008056,0.013523,1.480435
5.472000,-0.018888,0.035703,1.502998
5.474000,-0.004703,0.020161,1.470708
5.476000,0.049165,-0.011878,1.473758
5.478000,0.027841,-0.020077,1.476051
5.480000,-0.017059,-0.027370,1.495490
5.482000,0.012951,0.029464,1.496351
5.484000,-0.016630,-0.015563,1.505054
5.486000,-0.035527,0.029605,1.513264
5.488000,0.020390,0.010501,1.493262
5.490000,0.023202,0.006598,1.500724
5.492000,0.020921,-0.006137,1.478124
5.494000,-0.009397,0.013213,1.473110
5.496000,-0.003336,-0.000309,1.470021
5.498000,0.014995,-0.007384,1.512985
5.500000,0.007830,0.013920,1.493242
5.502000,-0.007873,-0.002879,1.462578
5.504000,-0.032381,-0.015967,1.498738
5.506000,0.002278,0.011997,1.475024
5.508000,0.021580,-0.001280,1.533208
5.510000,-0.023952,0.009778,1.488424
5.512000,0.012775,-0.009077,1.513630
5.514000,0.006631,-0.024182,1.521779
5.516000,0.015003,0.034701,1.480901
5.518000,0.017440,0.030932,1.501521
5.520000,-0.013889,0.017676,1.511069
5.522000,-0.032339,-0.007756,1.502311
5.524000,-0.010670,-0.006006,1.507222
5.526000,0.017783,0.027647,1.473407
5.528000,-0.010840,-0.007077,1.511081
5.530000,-0.013881,-0.012651,1.490277
5.532000,-0.036427,0.037445,1.506989
5.534000,0.035053,-0.000954,1.518400
5.536000,0.016514,0.035369,1.513376
5.538000,0.015398,-0.027968,1.506974
5.540000,0.019355,0.010364,1.512843
5.542000,0.011534,0.041422,1.513768
5.544000,-0.004887,0.000595,1.529910
5.546000,-0.003275,-0.005280,1.499319
5.548000,-0.008551,-0.023355,1.503279
5.550000,0.052695,0.021647,1.518641
5.552000,0.011118,-0.015403,1.490192
5.554000,-0.009276,-0.001896,1.473295
5.556000,0.009310,-0.024690,1.509865
5.558000,-0.020217,0.031138,1.495880
5.560000,0.030090,0.023098,1.475849
5.562000,-0.013221,-0.000632,1.510011
5.564000,0.010022,-0.023083,1.528623
5.566000,0.021320,0.030718,1.467405
5.568000,0.007695,-0.007319,1.520446
5.570000,0.001889,-0.022104,1.449259
5.572000,0.000216,-0.035242,1.491994
5.574000,-0.001129,-0.012919,1.536810
5.576000,-0.011534,-0.029093,1.493434
5.578000,-0.008990,-0.012456,1.501799
5.580000,0.029592,0.014888,1.515257
5.582000,-0.002171,-0.007508,1.465671
5.584000,-0.015716,0.007114,1.501442
5.586000,-0.010326,-0.014467,1.501284
5.588000,0.022007,0.001303,1.537246
5.590000,0.013512,0.038418,1.475285
5.592000,0.011207,-0.006970,1.492369
5.594000,-0.005150,0.007689,1.481433
5.596000,0.011467,-0.031311,1.479312
5.598000,-0.012871,0.030402,1.522548
5.600000,-0.005192,-0.009544,1.500533
5.602000,0.019396,0.021011,1.488889
5.604000,0.017486,-0.002464,1.489643
5.606000,-0.019638,0.012232,1.488735
5.608000,-0.017111,0.013420,1.490524
5.610000,0.002174,-0.009049,1.474711
5.612000,0.034523,0.021838,1.494825
5.614000,-0.038311,-0.015180,1.492816
5.616000,0.005567,0.015559,1.484844
5.618000,-0.027521,-0.007804,1.503101
5.620000,-0.012687,0.006991,1.504798
5.622000,-0.007289,-0.009240,1.488867
5.624000,-0.008410,0.001000,1.497117
5.626000,-0.010676,-0.021494,1.543172
5.628000,0.000144,0.004951,1.542409
5.630000,-0.010705,0.000884,1.478918
5.632000,-0.029249,-0.010803,1.481711
5.634000,0.015597,-0.001101,1.478812
5.636000,0.015057,0.002680,1.521141
5.638000,0.016863,-0.012327,1.492029
5.640000,-0.030815,-0.002575,1.504793
5.642000,0.005978,-0.020111,1.539939
5.644000,0.013520,0.046915,1.499791
5.646000,-0.020624,0.021182,1.514125
5.648000,0.000183,0.005462,1.510408
5.650000,-0.002325,0.023442,1.488236
5.652000,0.036843,-0.039585,1.521183
5.654000,0.038490,-0.051154,1.483006
5.656000,-0.033287,-0.007986,1.526798
5.658000,0.049879,-0.027571,1.488251
5.660000,-0.018305,-0.004732,1.490441
5.662000,0.019613,0.004113,1.478230
5.664000,0.019410,0.018408,1.481515
5.666000,-0.019914,-0.022765,1.491465
5.668000,0.009865,0.007993,1.451373
5.670000,-0.002151,0.000288,1.495333
5.672000,0.011087,0.006950,1.489841
5.674000,0.004613,-0.010395,1.515800
5.676000,0.023927,0.027663,1.508460
5.678000,0.001508,-0.002070,1.485847
5.680000,-0.003357,0.035484,1.490829
5.682000,0.021921,-0.015808,1.495308
5.684000,0.011608,0.014857,1.529719
5.686000,0.014636,-0.001193,1.483554
5.688000,-0.013292,-0.006555,1.485605
5.690000,-0.020905,0.012646,1.477428
5.692000,-0.011354,-0.005983,1.470359
5.694000,-0.012416,-0.053239,1.506140
5.696000,0.015724,-0.061257,1.504058
5.698000,0.019520,0.025448,1.525655
5.700000,-0.003103,0.024605,1.520828
5.702000,0.028618,0.037747,1.547942
5.704000,0.027369,-0.000351,1.498523
5.706000,0.004868,-0.025853,1.494789
5.708000,-0.016438,-0.008392,1.473995
5.710000,0.031508,0.000228,1.513932
5.712000,-0.001220,-0.020141,1.502371
5.714000,0.002523,0.032971,1.513025
5.716000,-0.006792,0.044790,1.477218
5.718000,-0.017796,0.009566,1.507032
5.720000,-0.029373,-0.000217,1.504104
5.722000,0.012657,-0.025899,1.502781
5.724000,-0.015668,0.030929,1.486335
5.726000,0.061191,0.001526,1.523786
5.728000,-0.021721,-0.005783,1.541006
5.730000,-0.025148,0.009623,1.477793
5.732000,0.010203,-0.011714,1.514409
5.734000,0.030586,0.002938,1.442443
5.736000,0.001292,-0.028849,1.513372
5.738000,0.011445,0.021742,1.462597
5.740000,-0.036871,-0.002088,1.489501
5.742000,-0.013550,0.023176,1.473740
5.744000,-0.021472,-0.004023,1.495688
5.746000,-0.037901,-0.002724,1.516776
5.748000,0.002340,-0.024246,1.462854
5.750000,-0.044857,0.015195,1.492810
5.752000,-0.026444,-0.017517,1.489733
5.754000,-0.010744,-0.009728,1.531621
5.756000,-0.016626,0.000021,1.508635
5.758000,0.007928,0.002424,1.476456
5.760000,0.006112,-0.034122,1.490574
5.762000,0.017876,-0.004616,1.531122
5.764000,0.015048,0.015905,1.514287
5.766000,0.022816,-0.007567,1.481635
5.768000,-0.000038,-0.004495,1.494659
5.770000,0.006069,0.003248,1.495298
5.772000,0.010230,-0.002519,1.489240
5.774000,0.002833,-0.020610,1.465796
5.776000,-0.007944,-0.000727,1.486448
5.778000,-0.006649,0.019881,1.527784
5.780000,-0.016351,-0.021024,1.492377
5.782000,0.008432,-0.007490,1.497935
5.784000,-0.001880,-0.027633,1.502811
5.786000,-0.013263,0.018828,1.544363
5.788000,-0.013245,-0.001847,1.500177
5.790000,-0.024208,-0.017004,1.521879
5.792000,0.019577,0.001845,1.488036
5.794000,0.001572,-0.024072,1.494812
5.796000,-0.017256,-0.020670,1.500251
5.798000,0.016171,-0.029203,1.484517
5.800000,-0.011209,-0.021336,1.495926
5.802000,-0.028130,0.027147,1.517761
5.804000,0.020424,-0.014662,1.483993
5.806000,-0.010742,0.009325,1.500002
5.808000,-0.008178,-0.016726,1.514175
5.810000,0.000824,0.015191,1.483511
5.812000,0.022852,-0.020522,1.521908
5.814000,0.000401,0.000785,1.501458
5.816000,-0.023982,0.001057,1.496698
5.818000,0.010878,0.046556,1.459837
5.820000,-0.009700,0.012609,1.492528
5.822000,0.037758,-0.011858,1.507432
5.824000,-0.000022,0.013701,1.534907
5.826000,-0.044701,0.042763,1.511358
5.828000,0.007147,-0.032593,1.522524
5.830000,0.038892,-0.016850,1.475818
5.832000,0.031518,-0.004738,1.497464
5.834000,0.036619,-0.008342,1.524415
5.836000,-0.020395,-0.006655,1.482245
5.838000,0.018243,-0.026085,1.519304
5.840000,-0.014440,0.028079,1.514666
5.842000,0.004486,-0.028452,1.505494
5.844000,-0.025459,-0.004004,1.493426
5.846000,-0.012889,0.020917,1.480274
5.848000,-0.013525,-0.000604,1.535508
5.850000,0.017971,-0.019588,1.512637
5.852000,0.016014,-0.026974,1.506812
5.854000,0.005536,-0.004600,1.491743
5.856000,-0.027008,-0.015141,1.500757
5.858000,-0.006233,0.004105,1.503294
5.860000,-0.014922,-0.028029,1.507998
5.862000,0.017394,0.016261,1.514687
5.864000,0.023564,0.002311,1.484351
5.866000,0.021128,0.003797,1.470668
5.868000,-0.015104,0.028822,1.501686
5.870000,-0.054791,-0.008756,1.465056
5.872000,-0.035339,-0.014516,1.493527
5.874000,0.028433,-0.010955,1.489816
5.876000,-0.008025,-0.003851,1.509835
5.878000,-0.015014,-0.001819,1.539652
5.880000,0.032853,-0.016614,1.461108
5.882000,0.025303,-0.040462,1.545484
5.884000,0.000489,-0.011219,1.495338
5.886000,-0.005868,0.007197,1.506956
5.888000,-0.002642,0.002725,1.471703
5.890000,0.004543,0.023991,1.519937
5.892000,0.032001,0.039110,1.500829
5.894000,0.008449,0.015187,1.498771
5.896000,0.014521,0.027650,1.461252
5.898000,0.023385,0.015335,1.501476
5.900000,-0.023394,0.034198,1.516917
5.902000,0.015097,0.037017,1.495274
5.904000,-0.005891,0.019023,1.523484
5.906000,-0.050322,0.014128,1.522658
5.908000,-0.042563,-0.004105,1.487178
5.910000,-0.020362,-0.000827,1.531902
5.912000,0.010624,-0.006757,1.500906
5.914000,0.002276,0.012425,1.500995
5.916000,0.003687,-0.014407,1.501980
5.918000,0.039019,-0.003822,1.501386
5.920000,-0.025382,-0.047103,1.447397
5.922000,-0.000549,0.034462,1.496290
5.924000,0.006089,-0.004409,1.472721
5.926000,-0.014725,0.009112,1.532527
5.928000,0.000567,0.029156,1.531722
5.930000,-0.031999,0.006006,1.517039
5.932000,0.028198,0.028887,1.495231
5.934000,-0.013632,-0.024835,1.479840
5.936000,0.040628,0.047948,1.486848
5.938000,-0.000649,0.021742,1.538853
5.940000,0.020561,0.004184,1.486156
5.942000,-0.001066,0.028502,1.452888
5.944000,-0.000615,-0.023373,1.520603
5.946000,-0.011681,-0.005772,1.530010
5.948000,0.002382,0.028885,1.533184
5.950000,0.006360,-0.037341,1.520767
5.952000,-0.015685,0.011209,1.524030
5.954000,-0.002501,0.010644,1.501059
5.956000,-0.012202,0.039385,1.458474
5.958000,0.045993,-0.031659,1.500558
5.960000,-0.001795,0.032193,1.512431
5.962000,0.030905,-0.011189,1.497295
5.964000,-0.003912,-0.008940,1.496383
5.966000,0.005186,-0.024440,1.480718
5.968000,-0.026427,-0.021757,1.479965
5.970000,-0.008941,0.008070,1.536763
5.972000,0.004211,-0.022247,1.537487
5.974000,0.031720,0.014806,1.499947
5.976000,0.004440,-0.013259,1.505630
5.978000,0.027674,-0.024261,1.480383
5.980000,0.012815,-0.010556,1.512851
5.982000,0.032548,0.006734,1.535193
5.984000,-0.001181,-0.005547,1.469415
5.986000,0.047804,0.000684,1.509278
5.988000,-0.009708,0.013924,1.510780
5.990000,-0.015329,0.021648,1.510552
5.992000,-0.024201,-0.006202,1.532856
5.994000,0.046620,-0.020884,1.540720
5.996000,0.016389,0.001522,1.495330
5.998000,-0.006682,0.009413,1.513463
6.000000,0.024980,-0.029215,1.501685
6.002000,0.013754,-0.017812,1.487358
6.004000,0.039323,-0.014384,1.505416
6.006000,-0.030957,-0.004156,1.513430
6.008000,-0.005307,-0.015221,1.504339
6.010000,-0.009250,0.014141,1.482376
6.012000,-0.039474,-0.032103,1.490729
6.014000,0.021207,-0.031594,1.490882
6.016000,-0.005408,-0.006678,1.483151
6.018000,0.014793,-0.003513,1.506271
6.020000,0.047195,-0.029093,1.508362
6.022000,-0.007065,-0.012135,1.519590
6.024000,-0.008423,-0.008021,1.482848
6.026000,0.002373,-0.007866,1.488450
6.028000,0.019745,0.003038,1.531091
6.030000,-0.011334,-0.013232,1.496710
6.032000,-0.012619,0.029557,1.500603
6.034000,0.021144,0.009764,1.496498
6.036000,0.007573,-0.016142,1.522661
6.038000,-0.040895,0.001890,1.523436
6.040000,-0.024508,0.002480,1.522264
6.042000,0.030025,0.024294,1.500531
6.044000,0.008039,-0.012008,1.482551
6.046000,-0.015244,0.015347,1.538504
6.048000,-0.003408,0.000837,1.517126
6.050000,0.000265,0.029831,1.490867
6.052000,0.014715,0.025818,1.528476
6.054000,-0.027165,0.003940,1.489288
6.056000,-0.016819,-0.005246,1.528214
6.058000,0.005459,0.010132,1.529566
6.060000,-0.001997,-0.003609,1.481570
6.062000,0.011437,0.033606,1.511635
6.064000,-0.024590,0.001569,1.515644
6.066000,0.007143,-0.008113,1.552298
6.068000,0.021832,-0.009192,1.485154
6.070000,0.009736,-0.024261,1.528651
6.072000,0.002782,0.011131,1.500347
6.074000,-0.001918,-0.016400,1.475173
6.076000,-0.016697,0.021963,1.497600
6.078000,-0.001440,-0.025859,1.500049
6.080000,0.025194,0.002545,1.478822
6.082000,-0.002381,0.023004,1.506243
6.084000,-0.017796,-0.043045,1.519156
6.086000,-0.009845,0.040365,1.504764
6.088000,0.004017,-0.008506,1.489163
6.090000,-0.007470,0.002822,1.497031
6.092000,0.009706,0.011429,1.499909
6.094000,0.010457,0.014523,1.504346
6.096000,0.017780,0.005478,1.522197
6.098000,0.028471,0.019948,1.505439
6.100000,0.019917,0.010381,1.471946
6.102000,-0.018685,0.035218,1.488754
6.104000,-0.018071,0.010447,1.503320
6.106000,-0.001515,0.039293,1.522482
6.108000,-0.009024,0.018022,1.525957
6.110000,-0.022767,-0.036115,1.535494
6.112000,-0.008834,0.052222,1.502612
6.114000,-0.009490,-0.011487,1.515266
6.116000,-0.013437,0.029911,1.470911
6.118000,-0.006316,0.000536,1.508598
6.120000,0.023569,0.021222,1.478495
6.122000,0.003985,-0.013770,1.498749
6.124000,0.049436,0.012515,1.560597
6.126000,0.003410,-0.005064,1.506071
6.128000,-0.005801,0.031580,1.482724
6.130000,0.000083,0.008773,1.508156
6.132000,0.005130,0.018719,1.489658
6.134000,0.008705,-0.043282,1.480785
6.136000,0.041534,-0.001711,1.542063
6.138000,-0.016906,0.008211,1.521336
6.140000,0.017181,0.004472,1.506911
6.142000,0.004155,0.019223,1.492164
6.144000,-0.031422,-0.007318,1.493784
6.146000,0.015414,0.000976,1.530850
6.148000,0.025352,0.023625,1.506132
6.150000,-0.017144,-0.045574,1.438344
6.152000,-0.000179,0.011787,1.548419
6.154000,-0.034507,-0.006678,1.503661
6.156000,-0.025176,-0.018246,1.506867
6.158000,0.020961,0.006731,1.521734
6.160000,-0.009328,0.024549,1.509308
6.162000,-0.022176,0.020783,1.514938
6.164000,0.004589,-0.002702,1.491526
6.166000,-0.010448,0.017515,1.475404
6.168000,-0.009416,0.017361,1.505605
6.170000,0.014787,-0.001747,1.528632
6.172000,-0.023235,-0.013862,1.487044
6.174000,-0.018107,-0.012705,1.485440
6.176000,0.003082,0.016757,1.524420
6.178000,0.019388,-0.000843,1.490855
6.180000,0.024763,-0.020924,1.491789
6.182000,-0.013301,-0.033697,1.492537
6.184000,0.018748,0.016637,1.498700
6.186000,-0.015683,-0.010936,1.468527
6.188000,0.036524,0.006608,1.489213
6.190000,-0.022675,0.024794,1.504607
6.192000,0.026570,-0.026178,1.504465
6.194000,-0.013130,-0.000903,1.523160
6.196000,0.040265,-0.003414,1.536788
6.198000,0.011826,0.007595,1.530250
6.200000,-0.020320,0.024783,1.518293
6.202000,-0.010445,-0.026589,1.497025
6.204000,0.015624,0.011396,1.487539
6.206000,0.021053,0.020630,1.500358
6.208000,-0.001414,-0.003728,1.511712
6.210000,0.000893,-0.002749,1.516439
6.212000,0.015167,0.008369,1.512462
6.214000,0.002636,0.006896,1.497576
6.216000,-0.025870,0.011647,1.515737
6.218000,-0.016259,0.011226,1.525217
6.220000,0.004702,-0.019639,1.517603
6.222000,0.024310,0.019805,1.499360
6.224000,0.032320,0.023336,1.483323
6.226000,0.015591,0.003722,1.482849
6.228000,0.005746,-0.029883,1.486376
6.230000,0.014976,-0.002295,1.505142
6.232000,-0.013335,0.003888,1.510396
6.234000,-0.003065,-0.022892,1.471709
6.236000,-0.016483,-0.007203,1.489920
6.238000,-0.024975,-0.028187,1.504866
6.240000,0.006671,0.012146,1.482006
6.242000,0.003710,0.003319,1.508678
6.244000,0.013753,-0.032916,1.493851
6.246000,0.010922,0.007029,1.485532
6.248000,0.004853,-0.001130,1.501064
6.250000,0.011132,0.010328,1.507846
6.252000,-0.000854,-0.007831,1.483029
6.254000,0.008258,-0.016030,1.495148
6.256000,-0.014523,-0.015417,1.509354
6.258000,0.007394,-0.010763,1.484758
6.260000,0.013368,0.000377,1.466845
6.262000,-0.013394,0.002959,1.469269
6.264000,0.001037,-0.003814,1.491639
6.266000,-0.012472,-0.008466,1.473632
6.268000,-0.010530,-0.007028,1.493046
6.270000,-0.022499,0.050154,1.533299
6.272000,0.025315,-0.015415,1.472428
6.274000,0.021314,-0.011159,1.494348
6.276000,0.010749,0.065877,1.542646
6.278000,0.039444,0.008420,1.508163
6.280000,-0.003785,-0.027600,1.492646
6.282000,0.060635,0.016854,1.496862
6.284000,-0.004551,-0.018201,1.508587
6.286000,0.005104,0.018181,1.533915
6.288000,-0.007956,-0.004219,1.489383
6.290000,0.007447,-0.008796,1.484848
6.292000,0.016712,0.032183,1.472424
6.294000,-0.002278,0.011328,1.502062
6.296000,0.035534,0.019460,1.471886
6.298000,0.004783,0.008698,1.490724
6.300000,0.005410,-0.008889,1.481826
6.302000,-0.018180,0.012227,1.521482
6.304000,0.008370,0.024184,1.489832
6.306000,-0.002681,0.002695,1.507939
6.308000,-0.012165,0.036033,1.467918
6.310000,-0.015529,0.017010,1.502630
6.312000,0.053435,0.004240,1.475937
6.314000,-0.005270,0.005030,1.491487
6.316000,-0.029140,0.002745,1.544224
6.318000,-0.013964,-0.025025,1.518643
6.320000,-0.001031,-0.001801,1.497432
6.322000,0.010933,0.004424,1.563979
6.324000,0.011096,-0.008322,1.481697
6.326000,0.013532,0.006754,1.523304
6.328000,-0.012897,0.000426,1.469347
6.330000,0.006809,0.015474,1.495122
6.332000,-0.017521,0.013262,1.473044
6.334000,-0.012393,0.003343,1.505146
6.336000,-0.018354,-0.027344,1.501119
6.338000,-0.023768,0.035814,1.493847
6.340000,0.021284,-0.002838,1.521841
6.342000,0.013772,-0.001618,1.488658
6.344000,0.019533,-0.006850,1.506537
6.346000,0.000786,-0.009768,1.516411
6.348000,0.015536,0.030881,1.470336
6.350000,-0.035226,0.027721,1.485032
6.352000,0.017262,0.008888,1.501077
6.354000,0.003542,-0.002150,1.512603
6.356000,0.012542,0.012382,1.528425
6.358000,0.007600,0.001476,1.495682
6.360000,-0.019741,-0.003804,1.493671
6.362000,-0.029961,0.006762,1.482548
6.364000,-0.014241,-0.008823,1.506600
6.366000,0.011298,0.005045,1.494058
6.368000,0.013802,0.004084,1.494519
6.370000,-0.027359,0.012059,1.498122
6.372000,-0.019622,-0.012383,1.511033
6.374000,-0.014465,0.014203,1.488725
6.376000,-0.007146,-0.018126,1.484557
6.378000,-0.027241,-0.011451,1.508634
6.380000,-0.028441,-0.010579,1.439486
6.382000,-0.016437,-0.021441,1.487926
6.384000,0.001725,0.020313,1.476974
6.386000,-0.023612,-0.019381,1.524065
6.388000,-0.002316,-0.013978,1.491181
6.390000,0.021171,0.025108,1.488786
6.392000,-0.026036,-0.011412,1.499028
6.394000,-0.004129,-0.003763,1.488093
6.396000,0.020495,-0.020241,1.491947
6.398000,-0.008365,0.016659,1.501942
6.400000,-0.011473,0.016935,1.491559
6.402000,0.023270,0.014779,1.491416
6.404000,-0.006124,0.010751,1.479797
6.406000,0.022090,0.001472,1.476924
6.408000,0.008579,-0.010488,1.501213
6.410000,-0.006857,-0.016299,1.506132
6.412000,0.009594,0.025798,1.471437
6.414000,0.006409,0.015296,1.515199
6.416000,0.020418,-0.013866,1.515281
6.418000,-0.010967,0.000797,1.519494
6.420000,0.000824,-0.006002,1.505998
6.422000,-0.001230,-0.022564,1.512742
6.424000,0.014083,0.003553,1.543701
6.426000,-0.020504,-0.008310,1.493970
6.428000,0.020340,-0.019051,1.479086
6.430000,0.009327,-0.029583,1.469319
6.432000,-0.026339,-0.031276,1.535113
6.434000,0.024165,-0.007429,1.535376
6.436000,0.044682,-0.001702,1.481508
6.438000,0.020037,-0.017506,1.485454
6.440000,0.028540,0.013015,1.493520
6.442000,0.001707,-0.001311,1.524485
6.444000,-0.033230,0.011538,1.474254
6.446000,-0.036882,-0.003658,1.460668
6.448000,0.005102,-0.015742,1.543350
6.450000,-0.011840,0.002282,1.506247
6.452000,-0.018292,-0.025253,1.509088
6.454000,-0.001255,0.010789,1.495898
6.456000,0.012312,-0.018743,1.509316
6.458000,-0.029055,0.018365,1.469716
6.460000,-0.008978,-0.006769,1.483182
6.462000,0.030197,0.021251,1.502103
6.464000,-0.021506,-0.022452,1.454582
6.466000,0.017395,-0.013555,1.493950
6.468000,-0.009695,0.007619,1.492717
6.470000,0.010916,0.023410,1.493946
6.472000,0.021947,0.033332,1.488978
6.474000,0.014826,0.000827,1.480082
6.476000,0.018183,0.036755,1.463559
6.478000,-0.023032,-0.005793,1.502895
6.480000,0.022273,0.021975,1.493998
6.482000,-0.017054,-0.018844,1.472494
6.484000,0.005191,0.008404,1.501251
6.486000,0.005165,-0.046834,1.494101
6.488000,0.009702,-0.022432,1.490780
6.490000,0.006739,0.009334,1.456862
6.492000,-0.016876,-0.026249,1.513655
6.494000,-0.026997,0.008539,1.475339
6.496000,0.017447,0.018129,1.501265
6.498000,0.003717,-0.010026,1.483835
6.500000,0.022988,-0.019379,1.492225
6.502000,-0.000895,-0.009484,1.523046
6.504000,-0.028103,-0.019316,1.510632
6.506000,0.019323,-0.002024,1.522601
6.508000,-0.007407,0.002042,1.506608
6.510000,0.006840,-0.006120,1.507923
6.512000,-0.012949,0.033487,1.464377
6.514000,0.032886,-0.014388,1.493650
6.516000,-0.017531,0.027829,1.495502
6.518000,-0.006749,-0.020825,1.524473
6.520000,0.002149,0.001456,1.489875
6.522000,-0.021844,0.023662,1.505297
6.524000,0.006610,0.022627,1.504515
6.526000,0.032238,-0.008405,1.523154
6.528000,-0.009809,0.011101,1.497325
6.530000,0.007903,0.008424,1.516556
6.532000,-0.054989,-0.010799,1.465903
6.534000,-0.000779,0.012319,1.467720
6.536000,-0.006261,0.037250,1.454333
6.538000,-0.016370,0.009434,1.515720
6.540000,0.021629,0.011327,1.513473
6.542000,-0.006525,0.013443,1.517937
6.544000,-0.003550,-0.029220,1.486453
6.546000,-0.007544,0.009204,1.488729
6.548000,-0.038336,-0.020335,1.497579
6.550000,-0.022640,-0.011798,1.528874
6.552000,0.019222,0.043239,1.533877
6.554000,-0.042199,-0.005065,1.515876
6.556000,-0.015326,-0.014803,1.506620
6.558000,-0.007994,0.023052,1.526708
6.560000,0.034872,-0.018954,1.494883
6.562000,0.015372,-0.008948,1.492181
6.564000,-0.011143,0.024981,1.497420
6.566000,0.026090,0.000855,1.480426
6.568000,-0.014810,-0.031232,1.496500
6.570000,0.020182,0.010880,1.477652
6.572000,-0.027178,-0.007929,1.520500
6.574000,0.021465,0.030797,1.510874
6.576000,-0.008123,-0.012124,1.528591
6.578000,-0.020570,0.021025,1.467414
6.580000,-0.004343,0.035514,1.538034
6.582000,0.005547,-0.017019,1.468550
6.584000,-0.009895,-0.003864,1.476034
6.586000,0.011079,0.007773,1.487584
6.588000,-0.011660,-0.017147,1.526154
6.590000,0.012407,0.005406,1.504511
